pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,prev_PRs,additions,deletions,changed_files,commits,comments,review_comments,title_length,description_length,has_description,title_words,body_words,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,assignees_count,file_types_count,file_types,language_types,directories_count,directories,total_changes,test_files_count,test_changes,doc_files_count,config_files_count,files_added,files_deleted,files_modified,files_changed,change_num,segs_added,segs_deleted,segs_changed,is_core_member,lines_added,lines_deleted,first_review_at,review_count,approval_count,change_request_count,reviewer_count,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,label_count,milestone,time_to_close_days,response_time_days
5910,VVLTC tweak,closed,False,2025-02-27T19:21:39Z,2025-02-27T19:41:55Z,2025-02-27T19:41:55Z,FauziAkram,True,282,95,96,1,1,1,0,11,972,1,2,167,1,0,0,0,0,0,0,1,1,1,1,1,191,0,0,0,0,0,0,1,1,1,0,0,1,1,95,96,,0,0,0,0,True,0,0,,unknown,,2,,0.014074074074074074,
5909,Minor speedup,closed,False,2025-02-26T04:28:21Z,2025-02-27T19:41:55Z,2025-02-27T19:49:23Z,w1wwwwww,True,2,3,3,1,3,4,0,13,284,1,2,30,0,0,0,0,0,0,0,1,1,1,1,1,6,0,0,0,0,0,0,1,1,3,0,0,1,0,3,3,,0,0,0,0,True,0,0,,unknown,,2,,1.6344212962962963,
5908,Remove two unnecessary divisions,closed,False,2025-02-26T00:08:12Z,2025-02-27T19:41:54Z,2025-02-27T19:41:54Z,FauziAkram,True,282,2,3,1,1,2,0,32,463,1,4,78,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,1,2,3,,0,0,0,0,True,0,0,,unknown,,2,,1.8150694444444444,
5907,"Revert ""se separate parameters for stat values""",closed,False,2025-02-25T23:48:11Z,2025-04-18T16:25:10Z,2025-04-18T16:25:10Z,xu-shawn,True,153,12,8,1,1,1,0,47,443,1,7,80,1,0,0,0,0,0,0,1,1,1,1,1,20,0,0,0,0,0,0,1,1,1,0,0,1,1,12,8,,0,0,0,0,True,0,0,False,dirty,False,1,,51.69234953703704,
5906,Simplify NMP Conditions,closed,False,2025-02-25T23:20:41Z,2025-02-27T19:41:54Z,2025-02-27T19:41:54Z,xu-shawn,True,153,2,2,1,1,0,0,23,458,1,3,78,1,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,1,2,2,,0,0,0,0,True,0,0,,unknown,,2,,1.8480671296296296,
5905,Using DWORD for _BitScanForward,closed,False,2025-02-25T22:19:03Z,2025-02-25T22:39:20Z,2025-02-25T22:39:20Z,FauziAkram,True,282,2,10,1,1,0,0,31,276,1,4,45,1,0,0,0,0,0,0,1,1,0,1,1,12,0,0,0,0,0,0,1,1,1,0,0,1,1,2,10,,0,0,0,0,True,0,0,,unknown,,0,,0.014085648148148147,
5904,"Replacing pext(b, m.mask) with m.index(b)",closed,False,2025-02-25T22:13:01Z,2025-02-25T22:41:07Z,2025-02-25T22:41:07Z,FauziAkram,True,282,1,4,1,1,1,0,41,284,1,9,50,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,1,1,4,,0,0,0,0,True,0,0,,unknown,,0,,0.01951388888888889,
5902,Combine last 3 add/remove operations,closed,False,2025-02-24T19:49:33Z,2025-02-27T19:41:54Z,2025-02-27T19:41:54Z,mstembera,True,224,47,17,1,1,2,0,36,587,1,6,108,1,0,0,0,0,0,0,1,1,0,1,1,64,0,0,0,0,0,0,1,1,1,0,0,1,0,47,17,,0,0,0,0,True,0,0,,unknown,,3,,2.9946875,
5901,Handle updating the small accumulator the same way as the big one.,closed,False,2025-02-24T19:34:37Z,2025-02-27T19:41:53Z,2025-02-27T19:41:53Z,mstembera,True,224,5,20,3,1,1,0,66,231,1,12,39,1,0,0,0,0,0,0,2,2,1,2,2,25,0,0,0,0,0,0,3,3,1,0,0,3,0,5,20,,0,0,0,0,True,0,0,,unknown,,3,,3.0050462962962965,
5900,Avoid Unnecessary Type Specifications,closed,False,2025-02-24T19:04:52Z,2025-02-25T17:06:11Z,2025-02-25T17:06:12Z,FauziAkram,True,282,7,7,1,2,6,0,37,163,1,4,25,0,0,0,1,0,0,0,1,1,0,1,1,14,0,0,0,0,0,0,1,1,2,0,0,1,1,7,7,,0,0,0,0,True,0,0,,unknown,,0,,0.9175810185185185,
5898,Simplify bestvalue update formula,closed,False,2025-02-24T11:14:35Z,2025-02-24T18:18:27Z,2025-02-24T18:18:27Z,FauziAkram,True,282,2,2,1,1,0,0,33,463,1,4,78,1,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,1,2,2,,0,0,0,0,True,0,0,,unknown,,3,,0.29435185185185186,
5896,Check maximum time every iteration,closed,False,2025-02-23T17:02:03Z,2025-02-24T18:18:26Z,2025-02-24T18:18:26Z,vondele,True,475,2,2,1,1,0,0,34,798,1,5,131,1,1,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,1,2,2,,0,0,0,0,True,0,0,,unknown,,2,,1.0530439814814814,
5895,Make Pv search shallower in some cases,closed,False,2025-02-23T16:54:57Z,2025-02-24T18:18:26Z,2025-02-24T18:18:26Z,Vizvezdenec,True,246,2,0,1,1,0,0,38,604,1,7,109,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,2,0,,0,0,0,0,True,0,0,,unknown,,2,,1.057974537037037,
5894,Allow disabling of SyzygyExtendPv,closed,False,2025-02-22T07:33:51Z,2025-02-23T17:19:01Z,2025-02-23T17:21:59Z,robertnurnberg,True,23,6,0,2,1,9,0,33,1517,1,4,265,0,1,1,0,0,0,0,1,1,1,1,1,6,0,0,0,0,0,0,2,2,1,0,0,2,0,6,0,,0,0,0,0,True,0,0,,unknown,,0,,1.4063657407407408,
5893,Add risk tolerance calculation.,closed,False,2025-02-21T12:48:08Z,2025-02-24T18:18:25Z,2025-02-24T18:18:25Z,AliceRoselia,True,16,24,0,1,1,2,2,31,593,1,4,103,1,0,0,0,0,0,0,1,1,1,1,1,24,0,0,0,0,0,0,1,1,1,0,0,1,0,24,0,2025-02-22T07:59:23Z,1,0,0,1,True,0,0,,unknown,,2,,3.229363425925926,0.7994791666666666
5892,Risk tolerance calculation.,closed,False,2025-02-21T12:17:18Z,2025-02-21T12:44:53Z,2025-02-21T12:44:53Z,AliceRoselia,True,16,31,0,1,3,1,0,27,593,1,3,103,1,0,0,0,0,0,0,1,1,1,1,1,31,0,0,0,0,0,0,1,1,3,0,0,1,0,31,0,,0,0,0,0,True,0,0,,unknown,,0,,0.01915509259259259,
5891,Risk tolerance calculation.,closed,False,2025-02-21T11:57:47Z,2025-02-21T12:15:37Z,2025-02-21T12:15:37Z,AliceRoselia,True,16,31,0,1,1,1,0,27,594,1,3,103,1,0,0,0,0,0,0,1,1,1,1,1,31,0,0,0,0,0,0,1,1,1,0,0,1,0,31,0,,0,0,0,0,True,0,0,,unknown,,0,,0.01238425925925926,
5889,Remove duplicated info string printing,closed,False,2025-02-17T20:26:09Z,2025-02-24T18:18:25Z,2025-02-24T18:18:25Z,Disservin,True,123,2,3,1,1,0,0,38,211,1,5,32,0,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,1,2,3,,0,0,0,0,True,0,0,,unknown,,2,,6.911296296296296,
5888,Add scaling note to futility pruning,closed,False,2025-02-17T05:01:11Z,2025-02-24T18:18:24Z,2025-02-24T18:18:24Z,xu-shawn,True,153,2,0,1,1,0,0,36,1366,1,6,239,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,2,0,,0,0,0,0,True,0,0,,unknown,,2,,7.553622685185185,
5887,Use separate parameters for stat values,closed,False,2025-02-16T15:42:09Z,2025-02-24T18:18:23Z,2025-02-24T18:18:23Z,Nonlinear2,True,27,7,12,1,1,1,0,39,657,1,6,112,1,0,0,0,0,1,0,1,1,1,1,1,19,0,0,0,0,0,0,1,1,1,0,0,1,0,7,12,,0,0,0,0,True,0,0,,unknown,,3,,8.10849537037037,
5886,use same term for small and large net in eval,closed,False,2025-02-16T03:12:05Z,2025-02-24T18:18:23Z,2025-02-24T18:18:23Z,daniel-monroe,True,74,1,1,1,1,0,0,45,542,1,10,89,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,3,,8.629375,
5885,Use neon_m128_reduce_add_epi32,closed,False,2025-02-14T00:12:35Z,2025-02-24T18:18:22Z,2025-02-24T18:18:23Z,FauziAkram,True,282,1,1,1,3,0,0,30,165,1,2,20,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,1,1,3,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,10.754016203703705,
5884,Guard futility margin,closed,False,2025-02-13T20:26:42Z,2025-02-17T04:51:58Z,2025-02-17T04:51:58Z,xu-shawn,True,153,2,1,1,1,1,0,21,412,1,3,74,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,1,2,1,,0,0,0,0,True,0,0,,unknown,,0,,3.3508796296296297,
5883,Use std::is_arithmetic_v,closed,False,2025-02-13T20:14:13Z,2025-02-24T18:18:22Z,2025-02-24T18:18:22Z,FauziAkram,True,282,7,2,2,2,0,0,24,221,1,3,38,0,1,0,0,0,0,0,1,1,0,1,1,9,0,0,0,0,0,0,2,2,2,0,0,2,1,7,2,,0,0,0,0,True,0,0,,unknown,,1,,10.91954861111111,
5881,Tweak Futility Pruning Margin with Corrplexity,closed,False,2025-02-13T18:21:15Z,2025-02-16T22:15:18Z,2025-02-16T22:15:18Z,xu-shawn,True,153,2,1,1,1,2,0,46,417,1,6,74,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,1,2,1,,0,0,0,0,True,0,0,False,dirty,False,1,,3.1625347222222224,
5880,Increase the limit of max debug slots,closed,False,2025-02-13T14:40:36Z,2025-03-21T10:27:32Z,2025-03-21T10:27:32Z,FauziAkram,True,282,1,1,1,1,1,0,37,414,1,7,58,0,1,0,0,1,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,0,,35.82425925925926,
5879,futilityValue formula tweak,closed,False,2025-02-13T11:54:38Z,2025-02-13T19:20:11Z,2025-02-13T19:20:11Z,FauziAkram,True,282,4,1,1,1,1,0,27,446,1,3,77,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,1,4,1,,0,0,0,0,True,0,0,,unknown,,2,,0.30940972222222224,
5878,"Decrease lmr depth if static eval decreases a lot, with  simplification",closed,False,2025-02-12T23:50:29Z,2025-02-13T19:20:10Z,2025-02-13T19:20:10Z,daniel-monroe,True,74,2,0,1,1,0,0,71,1223,1,11,209,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,,0,0,0,0,True,0,0,,unknown,,2,,0.8122800925925926,
5877,Simplify ttcut depth condition,closed,False,2025-02-12T23:03:33Z,2025-02-24T18:18:21Z,2025-02-24T18:18:21Z,daniel-monroe,True,74,1,1,1,1,3,0,30,531,1,4,88,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,False,dirty,False,2,,11.801944444444445,
5876,tweak the cutnode depth condition for TT cutoffs,closed,False,2025-02-11T23:14:23Z,2025-02-13T19:20:10Z,2025-02-13T19:20:10Z,Nonlinear2,True,27,2,2,1,1,1,0,48,419,1,8,74,1,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,0,2,2,,0,0,0,0,True,0,0,,unknown,,2,,1.837349537037037,
5875,Do more reductions for cut nodes without a tt move,closed,False,2025-02-11T22:56:13Z,2025-02-13T19:20:09Z,2025-02-13T19:20:09Z,Vizvezdenec,True,246,1,1,1,1,0,0,50,642,1,10,117,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,3,,1.8499537037037037,
5873,Improve comments,closed,False,2025-02-09T21:51:29Z,2025-05-14T06:34:14Z,2025-05-14T06:34:14Z,daniel-monroe,True,74,26,18,1,1,1,0,16,63,1,2,8,0,0,0,1,0,0,0,1,1,1,1,1,44,0,0,0,0,0,0,1,1,1,0,0,1,0,26,18,,0,0,0,0,True,0,0,False,dirty,False,0,,93.36302083333334,
5872,Simplify accumulator updates,closed,False,2025-02-08T22:50:34Z,2025-02-24T18:35:41Z,2025-02-24T18:35:41Z,gab8192,True,9,1,1,1,1,1,0,28,349,1,3,57,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,False,dirty,False,0,,15.822997685185186,
5871,Refactor reduction rules. ,closed,False,2025-02-08T19:21:45Z,2025-02-13T19:20:08Z,2025-02-13T19:20:08Z,locutus2,True,132,3,5,1,1,2,0,26,192,1,3,35,0,0,0,0,0,1,0,1,1,1,1,1,8,0,0,0,0,0,0,1,1,1,0,0,1,1,3,5,,0,0,0,0,True,0,0,,unknown,,1,,4.9988773148148145,
5870,replace `hint_common_parent_position()` by backwards accumulator updates,closed,False,2025-02-08T00:14:23Z,2025-02-24T18:18:20Z,2025-02-24T18:18:20Z,ces42,True,12,96,83,7,1,13,8,72,1194,1,6,206,1,0,0,0,0,0,0,2,2,1,2,2,179,0,0,0,0,0,0,7,7,1,0,0,7,0,96,83,2025-02-08T00:27:02Z,3,0,1,3,True,0,0,,unknown,,2,,16.752743055555555,0.008784722222222222
5869,Use std::is_arithmetic_v,closed,False,2025-02-07T01:24:39Z,2025-02-13T20:14:53Z,2025-02-13T20:14:54Z,FauziAkram,True,282,2,2,2,3,5,0,24,258,1,3,58,0,0,0,0,0,0,0,1,1,0,1,1,4,0,0,0,0,0,0,2,2,3,0,0,2,1,2,2,,0,0,0,0,True,0,0,,unknown,,0,,6.784884259259259,
5868,Decrease lmr depth if static eval decreases a lot,closed,False,2025-02-05T18:54:36Z,2025-02-12T23:50:57Z,2025-02-12T23:50:57Z,daniel-monroe,True,74,4,0,1,1,5,0,49,699,1,9,123,1,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,0,4,0,,0,0,0,0,True,0,0,,unknown,,0,,7.205798611111111,
5867,Simplify opponent worsening,closed,False,2025-02-05T18:46:57Z,2025-02-13T19:20:08Z,2025-02-13T19:20:08Z,daniel-monroe,True,74,1,1,1,1,0,0,27,484,1,3,79,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,2,,8.023043981481482,
5866,rebased on master,closed,False,2025-02-05T06:02:34Z,2025-02-05T18:02:03Z,2025-02-05T18:02:03Z,daniel-monroe,True,74,1,2,1,1,1,0,17,515,1,3,85,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,,0,0,0,0,True,0,0,,unknown,,2,,0.4996412037037037,
5865,Increase PCM bonus when cutOffCnt is low,closed,False,2025-02-04T23:43:11Z,2025-02-05T18:02:04Z,2025-02-05T18:02:04Z,xu-shawn,True,153,2,1,1,1,0,0,40,410,1,7,74,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,1,2,1,,0,0,0,0,True,0,0,,unknown,,2,,0.7631134259259259,
5864,comments for flags and lmr,closed,False,2025-02-04T22:29:03Z,2025-02-09T21:48:09Z,2025-02-09T21:48:09Z,daniel-monroe,True,74,14,6,1,1,0,1,26,132,1,5,18,0,0,0,0,0,0,0,1,1,1,1,1,20,0,0,0,0,0,0,1,1,1,0,0,1,0,14,6,,0,0,0,0,True,0,0,,unknown,,0,,4.971597222222222,
5863,Fix Merge Regression in Movecount based Reduction,closed,False,2025-02-04T22:07:41Z,2025-02-04T22:12:14Z,2025-02-04T22:12:20Z,Disservin,True,123,1,1,1,1,0,0,49,561,1,7,94,1,1,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,0.003159722222222222,
5862,Show stdout/stderr in CLI Tests,closed,False,2025-02-04T21:22:48Z,2025-02-05T18:02:02Z,2025-02-05T18:02:02Z,Disservin,True,123,9,3,1,1,0,0,31,0,0,6,0,1,0,0,0,0,0,0,1,1,1,1,1,12,1,12,0,0,0,0,1,1,1,0,0,1,1,9,3,,0,0,0,0,True,0,0,,unknown,,3,,0.8605787037037037,
5861,Reduce more when stat eval decreases by a lot,closed,False,2025-02-04T20:02:01Z,2025-02-05T00:24:17Z,2025-02-05T00:24:43Z,daniel-monroe,True,74,2,0,1,1,1,0,45,494,1,9,87,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,,0,0,0,0,True,0,0,,unknown,,0,,0.18212962962962964,
5860,Reduce less for positions without tt move.,closed,False,2025-02-04T19:17:58Z,2025-02-04T20:39:18Z,2025-02-04T20:39:18Z,Vizvezdenec,True,246,1,1,1,1,0,0,42,622,1,7,110,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,0.05648148148148148,
5859,clarify non pawn condition importance,closed,False,2025-02-04T07:41:34Z,2025-02-09T21:47:55Z,2025-02-09T21:47:56Z,daniel-monroe,True,74,2,0,1,1,0,0,37,95,1,5,13,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,,0,0,0,0,True,0,0,,unknown,,0,,5.587743055555555,
5858,Clean up some comments,closed,False,2025-02-04T05:35:37Z,2025-02-09T21:48:21Z,2025-02-09T21:48:21Z,daniel-monroe,True,74,10,10,1,1,1,0,22,64,1,4,9,0,0,0,0,0,0,0,1,1,1,1,1,20,0,0,0,0,0,0,1,1,1,0,0,1,0,10,10,,0,0,0,0,True,0,0,False,dirty,False,0,,5.675509259259259,
5857,Replacing instances of `move == ttData.move` with the new flag `ss->isTTMove`,closed,False,2025-02-04T00:00:55Z,2025-04-26T21:13:27Z,2025-04-26T21:13:28Z,FauziAkram,True,282,2,2,1,1,3,0,77,245,1,12,39,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,1,2,2,,0,0,0,0,True,0,0,False,dirty,False,0,,81.8837037037037,
5856,VVLTC parameters tweak,closed,False,2025-02-03T22:16:43Z,2025-02-04T20:39:17Z,2025-05-05T21:30:38Z,FauziAkram,True,282,89,94,1,1,2,0,22,880,1,3,144,1,0,0,0,0,0,0,1,1,1,1,1,183,0,0,0,0,0,0,1,1,1,0,0,1,1,89,94,,0,0,0,0,True,0,0,,unknown,,3,,0.932337962962963,
5855,Increment cutoffCnt less often after fail high,closed,False,2025-02-03T07:08:21Z,2025-02-04T20:39:17Z,2025-02-04T20:39:17Z,Viren6,True,16,2,1,1,1,0,0,46,725,1,7,126,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,,0,0,0,0,True,0,0,,unknown,,3,,1.5631481481481482,
5854,Clean up search,closed,False,2025-02-03T06:00:52Z,2025-04-27T18:49:58Z,2025-04-27T18:49:58Z,xu-shawn,True,153,22,23,1,1,8,0,15,455,1,3,68,1,0,0,0,0,0,0,1,1,1,1,1,45,0,0,0,0,0,0,1,1,1,0,0,1,1,22,23,,0,0,0,0,True,0,0,,unknown,,3,,83.53409722222223,
5853,Do less aggressive pruning for higher movecounts,closed,False,2025-02-02T23:54:03Z,2025-02-04T20:39:16Z,2025-02-04T20:39:16Z,Vizvezdenec,True,246,3,1,1,1,0,0,48,491,1,7,85,1,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,1,3,1,,0,0,0,0,True,0,0,,unknown,,2,,1.8647337962962962,
5852,[Proof Of Concept] Added Opponent Modeling,closed,False,2025-02-02T21:12:19Z,2025-02-02T21:33:44Z,2025-02-03T16:36:54Z,Sam-Belliveau,False,1,162,48,4,1,5,0,42,2520,1,6,363,1,0,1,1,0,0,0,2,2,1,1,1,210,0,0,0,0,0,0,4,4,1,0,0,4,0,162,48,,0,0,0,0,True,0,0,,unknown,,0,,0.014872685185185185,
5851,Simplify cutoffCnt further,closed,False,2025-02-02T20:12:06Z,2025-02-04T20:39:16Z,2025-02-04T20:39:16Z,kennethlee33,True,0,1,1,1,1,0,0,26,746,1,3,106,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,2,,2.0188657407407407,
5850,Immediately return instead of setting bestValue,closed,False,2025-02-02T19:20:52Z,2025-02-03T00:01:04Z,2025-02-03T00:01:04Z,FauziAkram,True,282,1,1,1,1,2,0,47,544,1,6,92,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,1,,0.19458333333333333,
5849,simplify bonusScale formula,closed,False,2025-02-02T19:18:53Z,2025-02-04T20:39:15Z,2025-02-04T20:39:15Z,Nonlinear2,True,27,4,4,1,1,0,0,27,426,1,3,74,1,0,0,0,0,0,0,1,1,1,1,1,8,0,0,0,0,0,0,1,1,1,0,0,1,0,4,4,,0,0,0,0,True,0,0,,unknown,,2,,2.055810185185185,
5848,reduce full depth search twice,closed,False,2025-02-02T19:08:22Z,2025-02-04T20:39:14Z,2025-02-04T20:39:14Z,Nonlinear2,True,27,2,1,1,1,1,0,30,424,1,5,74,1,0,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,0,0,1,0,2,1,,0,0,0,0,True,0,0,,unknown,,2,,2.063101851851852,
5847,Disallow same option being added twice,closed,False,2025-02-02T18:40:57Z,2025-02-04T20:39:14Z,2025-02-04T20:39:14Z,Disservin,True,123,100,71,4,1,2,0,38,50,1,6,7,0,0,0,0,0,0,0,2,2,1,1,1,171,0,0,0,0,0,0,4,4,1,0,0,4,1,100,71,,0,0,0,0,True,0,0,,unknown,,3,,2.0821412037037037,
5846,Simplify depth increase condition further,closed,False,2025-02-02T17:02:40Z,2025-02-04T20:39:13Z,2025-02-04T20:39:13Z,xu-shawn,True,153,1,1,1,1,0,0,41,700,1,5,120,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,2.1503819444444443,
5845,Final version.,closed,False,2025-02-02T12:59:12Z,2025-02-02T13:01:23Z,2025-02-02T13:16:14Z,AliceRoselia,True,16,100,3,4,2,1,0,14,0,0,2,0,0,0,0,0,0,0,0,2,2,1,1,1,103,0,0,0,0,0,0,4,4,2,0,0,4,0,100,3,,0,0,0,0,True,0,0,,unknown,,0,,0.0015162037037037036,
5844,Make pruning at ttpv nodes more aggressive.,closed,False,2025-02-02T03:11:28Z,2025-02-02T12:50:21Z,2025-02-02T12:50:21Z,Vizvezdenec,True,246,7,1,1,1,1,0,43,1048,1,7,186,1,1,0,0,0,0,0,1,1,1,1,1,8,0,0,0,0,0,0,1,1,1,0,0,1,1,7,1,,0,0,0,0,True,0,0,,unknown,,2,,0.4020023148148148,
5843,Simplify Away Quadruple Extensions,closed,False,2025-01-31T23:15:58Z,2025-02-02T12:50:21Z,2025-02-02T12:50:21Z,xu-shawn,True,153,1,4,1,1,1,0,34,670,1,4,116,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,1,1,4,,0,0,0,0,True,0,0,,unknown,,2,,1.5655439814814816,
5842,Tweak correction history factors.,closed,False,2025-01-31T21:14:06Z,2025-02-02T12:51:34Z,2025-02-02T12:51:34Z,locutus2,True,132,9,17,3,1,3,0,33,663,1,4,111,1,0,0,0,0,0,0,2,2,1,1,1,26,0,0,0,0,0,0,3,3,1,0,0,3,1,9,17,,0,0,0,0,True,0,0,False,dirty,False,2,,1.6510185185185184,
5841,Tweak minor piece correction history.,closed,False,2025-01-31T19:37:25Z,2025-02-02T12:50:20Z,2025-02-02T12:50:20Z,locutus2,True,132,3,12,2,1,2,0,37,524,1,5,90,1,0,0,0,0,0,0,2,2,1,1,1,15,0,0,0,0,0,0,2,2,1,0,0,2,1,3,12,,0,0,0,0,True,0,0,,unknown,,2,,1.7173032407407407,
5840,simp probcut disable condition,closed,False,2025-01-31T19:20:22Z,2025-02-02T12:50:20Z,2025-02-02T12:50:20Z,daniel-monroe,True,74,1,1,1,1,2,0,30,547,1,4,92,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,2,,1.7291435185185184,
5839,Micro-optimization for SEE: remove a superfluous condition ,closed,False,2025-01-31T14:43:37Z,2025-02-04T20:39:12Z,2025-02-04T20:39:13Z,pb00068,True,83,2,2,1,1,3,0,59,525,1,8,93,0,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,0,2,2,,0,0,0,0,True,0,0,,unknown,,3,,4.246932870370371,
5837,Simplify SEE: remove a superfluous condition,closed,False,2025-01-31T07:43:14Z,2025-01-31T09:42:45Z,2025-01-31T10:06:54Z,pb00068,True,83,0,2,1,1,6,0,44,388,1,6,69,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,0,2,,0,0,0,0,True,0,0,,unknown,,0,,0.08299768518518519,
5836,Include popcount in index lookup table,closed,False,2025-01-31T02:00:13Z,2025-02-01T00:26:38Z,2025-02-01T23:37:51Z,mstembera,True,224,15,6,1,1,2,0,38,708,1,6,114,1,0,1,0,1,0,0,1,1,0,1,1,21,0,0,0,0,0,0,1,1,1,0,0,1,0,15,6,,0,0,0,0,True,0,0,,unknown,,0,,0.9350115740740741,
5834,Make IIR for PvNodes less aggressive,closed,False,2025-01-30T02:40:02Z,2025-02-02T12:50:19Z,2025-02-02T12:50:19Z,Vizvezdenec,True,246,1,5,1,1,1,2,36,821,1,6,144,1,1,0,0,0,0,0,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,0,0,1,1,1,5,2025-01-30T03:21:01Z,2,0,0,2,True,0,0,,unknown,,1,,3.4238078703703705,0.028460648148148148
5833,VVLTC search tune,closed,False,2025-01-29T15:03:23Z,2025-01-29T20:22:23Z,2025-01-29T20:22:23Z,XInTheDark,True,60,80,79,1,1,2,0,17,558,1,3,96,1,0,0,0,0,0,0,1,1,1,1,1,159,0,0,0,0,0,0,1,1,1,0,0,1,0,80,79,,0,0,0,0,True,0,0,,unknown,,0,,0.22152777777777777,
5832,refactor prior reduction,closed,False,2025-01-29T08:20:36Z,2025-02-02T12:50:19Z,2025-02-02T12:50:19Z,daniel-monroe,True,74,4,4,1,1,1,0,24,122,1,3,17,0,0,0,0,0,1,0,1,1,1,1,1,8,0,0,0,0,0,0,1,1,1,0,0,1,0,4,4,,0,0,0,0,True,0,0,,unknown,,2,,4.187303240740741,
